Binomial,authors,order,family,genus,species,WCVP_URL,POWO_URL,IPNI_URL,accepted_WCVP_URL,StaceIV_nativity,Atlas_nativity_viaALIENATT_PLANTATT,Stace_Crawley_nativity_aliens,SLA,LDMC,seed_mass,leaf_area,mean_veg_height,max_veg_height,L_PLANTATT,F_PLANTATT,R_PLANTATT,N_PLANTATT,S_PLANTATT,L_Doring,F_Doring,R_Doring,N_Doring,S_Doring,T_Doring,ECPE_CSR,predicted_CSR,growth_form,succulence,life_form,biome,origin,TDWG_level_1_code,GB_Man_hectads_post2000,Ire_hectads_post2000,CI_hectads_post2000,GB_Man_hectads_1987_1999,Ire_hectads_1987_1999,CI_hectads_1987_1999,GB_Man_hectads_2000_2009,Ire_hectads_2000_2009,CI_hectads_2000_2009,GB_Man_hectads_2010_2019,Ire_hectads_2010_2019,CI_hectads_2010_2019,hybrid_propensity,scaled_hybrid_propensity,BOLD_link1,BOLD_link2,BOLD_link3,GS_1C_pg,GS_2C_pg,GS_1C_Mbp,GS_2C_Mbp,from_BI_material,data_source,sporophytic_chromosome_number,infraspecific_variation_chrom_number,other_reported_sporophytic_chromosome_number,source_of_other_chrom_num,AccSpeciesName,Actual EvapoTranspiration,After-ripening requirement,Altitude,Altitude (maximum recorded),Altitude (minimum recorded),Altitude (typical minimum),Annual precipitation,Annual seed dispersal,Appendages on dispersal unit,Average annual relative humidity,Average number of ground frost days per year (sum) (FRS),British distribution (post 1949 records),Carnivory,Change Index,Chromosome cDNA content,Chromosome number,Chromosome ploidy,Cleistogamy,Clonality,Cloud cover,"Comments, notes, methods","Dicliny (monoeceous, dioecious, hermaphrodite)",Dispersal syndrome (agent),Dispersal unit (dispersule / diaspore) length,EW Index,Ecosystem rooting depth,Ellenberg indicator value: Light,Ellenberg indicator value: Moisture,Ellenberg indicator value: Salt tolerance,Ellenberg indicator value: nitrogen,Ellenberg indicator value: pH (reaction),End of flowering,Epoch,Exposure,Fern  and moss spore width (diameter),Fertilization,Fine root diameter,First historical record: 1. date,First historical record: 2. site,Flower pollen ovule ratio,Flowering period: peak month,Fraction of absorbed photosynthetic active radiation (FAPAR) of the site,GPP of the site,Genera growth form,Germination requirements 1. chilling,Germination requirements 2. light,Germination requirements 3. temperature fluctuation,Germination type,Habitat / plot description,Heteromorphy,Heterophylly,Identifier within contributed dataset (ID),Inbreeding,Incompatibility systems,Intensity of mycorrhizal infection,January mean temperature,July mean temperature,Latitude,Leaf Relative water content (water content / water content at saturation),Leaf Water content (molar) per leaf dry mass (WCd),Leaf Water content saturating (molar) (WCs),Leaf Water content total (molar) (WCt),Leaf area index of the site (LAI),Leaf area: in case of compound leaves undefined if leaf or leaflet; undefined if petiole and rhachis in- or excluded,Leaf carbon content per area,Leaf carbon content per dry mass,Leaf carbon/nitrogen (C/N) ratio,Leaf carotenoid content per dry mass,Leaf chlorophyll a content per dry mass,Leaf chlorophyll a+b content per area,Leaf chlorophyll a/b ratio,Leaf chlorophyll b content per dry mass,Leaf chlorophyll content (a+b) per dry mass,Leaf compoundness,Leaf dry matter content per leaf water-saturated mass (LDMC),Leaf lamina thickness,"Leaf lifespan (longevity, retention time, LL)",Leaf nitrogen content per area (Narea),Leaf nitrogen content per dry mass (Nmass),Leaf petiole length,Leaf phenology type,Leaf phosphorus content per area (Parea),Leaf phosphorus content per dry mass (Pmass),Leaf position,Leaf respiration per area at leaf temperature,Leaf respiration per dry mass,Leaf shape: 2. outline,Leaf shape: 3. pointed/round,Leaf shape: 4. length versus breadth,Leaf shape: 5. leaf base,Leaf shape: 6. leaf petiole type,Leaf thickness,Leaf tissue density,Leaf transpiration (molar) per dry mass,Leaf transpiration rate per dry mass (daytime),Leaf water content per leaf dry mass,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",Leaf water content saturating,Leaf water content total,Leaf water saturation deficit,Length of growing season (LGP),Location / Site Name,Location Country,Longitude,Major Phylogenetic Group,Maximum Green Vegetation Fraction,Maximum depth of leaves in the canopy,Maximum temperature at which 50% seeds germinate,Maximum temperature of germination,Mean annual sum of potential evapotranspiration (PET),Mean annual temperature (MAT),Mean clear-sky surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud forcing surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean number of wet days per year,Mean sum of annual precipitation (PPT / MAP / TAP),Mid Point,Minimum temperature at which 50% seeds germinate,Minimum temperature germination,Mono/poly carpic,Mycorrhizal type,NDVI of the site,NPP of the site (2),Net primary productivity of the site (NPP),Normal method of propagation,Northern Limit in Britain,Northern Limit in Europe,Number of European countries in which native,Nutrition (autotroph versus heterotroph),"Onset of flowering (first flowering date, beginning of flowering period)",Order,Photoperiodism: threshold value (h),Photoperiodism: type,Photosynthesis per leaf area at leaf temperature (A_area),Photosynthesis per leaf dry mass (Amass),Physical defences on buds,Physical defences on flowers/fruits,Physical defences on leaves,Physical defences on stems,Plant age at first flowering (primary juvenil period),Plant growth form,Plant height (unspecified if vegetative or reproductive),Plant life form (Raunkiaer life form),Plant photosynthetic pathway,Plant relative growth rate (RGR),Pollen viability,Pollen: 1. mono/di-morphic,Pollen: 2. diameter (um),Pollination syndrome (pollen vector),Precipitation Seasonality (Coefficient of Variation),Precipitation of Coldest Quarter,Precipitation of Driest Month,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Wettest Month,Precipitation of Wettest Quarter,Priestley-Taylor alpha coefficient,Range: 1. european countries where native,Range: 2. european countries where introduced,Range: 3. continents where native,Range: 4. continents where introduced,Reference / source,Root architecture / root system / root habit,Root hair length,Root hairs,"Root persistence (livespan, longevity)",Root rooting depth ,SLA: undefined if petiole in- or excluded,SN Index,Salinity Tolerance,Seed / ovule ratio,Seed dry mass,Seed length (largest dimension length),Seed number per plant,Seed shedding season (time of seed dispersal),Seed viability,Seedbank density,Seedbank longevity,Seedbank type,Seeds per flower,Soil C content per ground area,Soil N content per ground area,Soil bulk density,Soil field capacity,Soil ph,Soil plant available water capacity of rooting zone (derived from remote sensing) 1,Soil plant available water capacity of rooting zone (derived from remote sensing) 2,Soil profile available water capacity,Soil thermal capacity,Soil water content (SWC),Soil wilting point,Solar radiation (kJ m-2 day-1),Southern Limit in Europe,Species conservation status,Species continentality,Species eastern limit,Species nutrient requirements (in soil),Species nutrient requirements (in water),Species occurance dynamics (increasing / decreasing),Species origin,"Species pH requirement ( soil, extreme minimum)","Species pH requirement ( soil, typical minimum)","Species pH requirement (soil, extreme maximum)","Species pH requirement (soil, typical maximum)","Species pH requirement (water, extreme maximum)","Species pH requirement (water, extreme minimum)","Species pH requirement (water, typical maximum)","Species pH requirement (water, typical minimum)",Species rarity status,Species soil moisture requirements (drainage),Species soil moisture requirements (supply),Species soil moisture requirements (water table),Species status (nativity at growth location),Species synonyms (alternative name),Spread (plant height versus plant width relationshp)),Stem longevity,Stem self-supporting,Stomata density,Stomata density on lower surface,Stomata density on upper surface,Stomata distribution (surfaces present),Subclass,Temperature sum of growing degree days (GDD),Temperature: Annual Range,Temperature: Isothermality (BIO2/BIO7) (* 100),Temperature: Max Temperature of Warmest Month,Temperature: Mean Diurnal Range (Mean of monthly (max temp - min temp)),Temperature: Mean Temperature of Coldest Quarter,Temperature: Mean Temperature of Driest Quarter,Temperature: Mean Temperature of Warmest Quarter,Temperature: Mean Temperature of Wettest Quarter,Temperature: Min Temperature of Coldest Month,Temperature: Seasonality (standard deviation *100),Terrestrial chlorophyll index of the site,Time (season) of germination (seedling emergence),Tolerance (resistance) to heavy metals,Tolerance to drought,Tolerance to frost (non-woody tissue),Tolerance to frost (seedlings),Tolerance to grazing,Tolerance to shade,Typical abundance where naturally occurring,Vegetation type / Biome,Vegetative regeneration / reproduction (clonal spread),Vegetative reproduction: pattern forming,Water vapor pressure (kPa),Wetness/Humidity/Aridity of area where samples were taken,Wind speed (m s-1),Woodiness
alliaria petiolata,(M.Bieb.) Cavara & Grande,Brassicales,Brassicaceae,Alliaria,petiolata,https://wcvp.science.kew.org/taxon/1176324-2,http://plantsoftheworldonline.org/taxon/1176324-2,https://ipni.org/n/1176324-2,,N,N,,46.74797028,0.161862424,2.69340625,6344.356818,0.511166667,1.2,5,6,7,8,0,5,5,7,9,0,6,CR,CR,Herb,,hemicryptophyte,Temperate,,,2070,458,9,1927,321,9,1769,202,4,2010,415,8,,,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB210-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB152-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA886-10,1.15,2.3,1124.7,2249.4,n,"Zonneveld, 2019",42,n,"36, 42","marda et al. 2019, Zonneveld, 2019",Alliaria petiolata,672,,265,350,0,,935,,,72,190.2,,does not kill insects,0.03,3.3,36,4,,Little or no vegetative spread,69.9,,hermaphrodite,unspecialised,3.2,4.32,1.100000024,5,6,,8,7,,,,,cross or automatic self,,1538,,,,0.397666663,1126.15,H,absolute,,,epigeal,,,developmental,33560,,,never mycorrhizal,3.599999905,15.10000038,44.8,,753.8280347,,,1.103888869,10-100,,42.72980324,11.47935448,,,,,,,simple,165.0369664,,,,3.722317603,,hibernal,,0.119095327,,,,toothed,pointed,length = width,cordate,petiolate,0.15,138.2413088,,,5.059248555,83.49630336,,,,8.5,Putnam park,USA,-91.51666667,Angiosperms,93,,,,936,9.725000062,174.9015808,-52.52058411,122.3829193,97,830,,,,monocarpic,absent,0.542994797,640.1999817,589,seed and vegetative,,60-65,27,autotrophic,,Brassicales,,,,,,,,hairy,1-2 yrs,H,20,hemicryptophyte,C3,,,,,insect,51.0091269,73,21,73,314,109,314,71,,,Europe,North America,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",tap root,,,,,398.1213873,2.75,,,2.25,,,summer,,,3-12 months,long-term persistent,,11.4661901,1263.663971,1.45965004,391.9700012,6.743999958,207.0999985,174.75,248.5755081,1.167900026,77,143.3944969,12771.5,No,,Not continental,European,fertile,,,Neophyt in British Islands,,,,,,,,,Present,,,,native,,height > width,<1,self-supporting,,138,4,both,Magnoliidae,2093,40.80000019,29.04411741,26.60000038,10.87500028,-1.149999936,-1.149999936,20.93333356,20.93333356,-9.300000191,1031.064834,1.684659958,spring,none,,,,,light,dominant,4,root buds,ramets not connected,1.039999997,0.8482,4.475000004,non-woody
allium ampeloprasum,L.,Asparagales,Amaryllidaceae,Allium,ampeloprasum,https://wcvp.science.kew.org/taxon/332079-2,http://plantsoftheworldonline.org/taxon/332079-2,https://ipni.org/n/332079-2,,Arch-denizen,AR,Arch-denizen,,,2.985,,1.125,1.8,8,4,6,5,0,8,4,6,5,0,,,,Herb,,geophyte,,,,97,79,9,53,19,5,60,19,6,76,72,9,,,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB085-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA834-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1246-20,30,60,29400,58800,n,C-ValueDB,32| 48,v,32,C-ValueDB,Allium ampeloprasum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harley JL, Harley EL 1986 New Phytologist (supplement) 105 1-102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allium carinatum,L.,Asparagales,Amaryllidaceae,Allium,carinatum,https://wcvp.science.kew.org/taxon/527777-1,http://plantsoftheworldonline.org/taxon/527777-1,https://ipni.org/n/527777-1,,Neo-natd,AN,Neo-natd,28.272,0.115706,1.106055556,1318.934,0.408333333,0.8,8,4,7,2,0,8,3,8,2,0,5,,CR,Herb,,geophyte,Mediterranean,Europe,1,126,12,0,88,10,0,59,6,0,99,9,0,,,,,,11.2,22.4,10976,21952,n,C-ValueDB,,,"16, 24","C-ValueDB, marda et al. 2019, Zonneveld, 2019",Allium carinatum,,,,,,,920,,,,,,does not kill insects,0.64,27.55,,,,Detaching ramets on inflorescence,,,hermaphrodite,,,2.74,,,4,,2,7,,,,,viviparous,,,,,,,,,,,,,,,,,,,,3.5,14.89999962,,,,,,,01-Oct,,,,,,,,,,simple,,,,,,0,,,,,,,entire,pointed,>3 times as long as wide,parallel-sided,sessile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,18,autotrophic,8,,,,,,,,,,,,80,Bulbous geophyte,C3,,,,,insect,,,,,,,,,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,Not continental,Hyperoceanic,infertile,,,Archeophyt in British Islands,,,,,,,,,,,,,naturalised,,height > width,<1,self-supporting,,,,,,,,,,,,,,,,,,,,,,,,none,,Mediterranean,bulbs,,,,,non-woody
allium cepa,L.,Asparagales,Amaryllidaceae,Allium,cepa,https://wcvp.science.kew.org/taxon/527795-1,http://plantsoftheworldonline.org/taxon/527795-1,https://ipni.org/n/527795-1,,Arch-cultd,AC,Arch-cultd,,,4.401333333,,0.483333333,1,7,4,7,8,0,7,4,7,8,0,,,,Herb,,geophyte,,garden origin,,100,7,1,34,1,0,44,2,1,61,5,0,,,,,,17.9,35.8,17542,35084,n,C-ValueDB,16,n,16,C-ValueDB,Allium cepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not known in the wild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harley JL, Harley EL 1986 New Phytologist (supplement) 105 1-102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allium moly,L.,Asparagales,Amaryllidaceae,Allium,moly,https://wcvp.science.kew.org/taxon/528431-1,http://plantsoftheworldonline.org/taxon/528431-1,https://ipni.org/n/528431-1,,Neo-natd,AN,Neo-natd,,,,,,,,,,,,,,,,,,,,Herb,,geophyte,,Spain and France,1,88,4,0,22,0,1,21,0,0,70,4,0,,,,,,25,50,24500,49000,n,C-ValueDB,,,14,C-ValueDB,Allium moly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allium neapolitanum,Cirillo,Asparagales,Amaryllidaceae,Allium,neapolitanum,https://wcvp.science.kew.org/taxon/528470-1,http://plantsoftheworldonline.org/taxon/528470-1,https://ipni.org/n/528470-1,,Neo-natd,AN,Neo-natd,,,4.7,,0.5,0.5,,,,,,,,,,,,,,Herb,,geophyte,,Mediterranean,"1, 2, 3",109,2,10,30,0,10,39,1,4,85,1,9,,,,,,15.6,31.2,15288,30576,y,C-ValueDB,,,14,C-ValueDB,Allium neapolitanum,,,,,,,,,,,,,does not kill insects,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed,,,10,autotrophic,,,,,,,,,,,,,50,,C3,,,,,,,,,,,,,,,,,,"Moore DM 1982    Flora Europaea Check-list and Chromosome Index, Cambridge University",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,naturalised,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,bulbs,,,,,
allium nigrum,L.,Asparagales,Amaryllidaceae,Allium,nigrum,https://wcvp.science.kew.org/taxon/528486-1,http://plantsoftheworldonline.org/taxon/528486-1,https://ipni.org/n/528486-1,,Neo-natd,AN,Neo-natd,,,9.04,,,,,,,,,,,,,,,,,Herb,,geophyte,,S Europe,1,43,0,0,17,0,0,11,0,0,35,0,0,,,,,,27.41,54.81,26857,53714,n,C-ValueDB,,,16,C-ValueDB,Allium nigrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allium oleraceum,L.,Asparagales,Amaryllidaceae,Allium,oleraceum,https://wcvp.science.kew.org/taxon/528525-1,http://plantsoftheworldonline.org/taxon/528525-1,https://ipni.org/n/528525-1,,N,N,,11.8,0.15,11.34133333,1224,0.485416667,1,7,5,7,4,0,7,3,7,4,0,6,,C/CR,Herb,,geophyte,Temperate,,,189,4,0,164,8,0,101,2,0,146,2,0,,,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA023-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1788-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2890-12,21.25,42.49,20820,41640,n,C-ValueDB,,,"24, 32, 40, 48, 56, 64","C-ValueDB, marda et al. 2019, Zonneveld, 2019",Allium oleraceum,,,,365,0,,827,,,,,112,does not kill insects,-0.24,,32,,,Detaching ramets on inflorescence,,,hermaphrodite,,,3.63,,,5,,4,,8,,,,viviparous,,1688,Essex,,,,,,,,,,,,,,,,normally mycorrhizal,3.400000095,15.39999962,,,,,,,01-Oct,,,,,,,,,,simple,,,,,,,,,,,,,entire,pointed,>3 times as long as wide,parallel-sided,sessile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arbuscular,,,,vegetative,,>65,21,autotrophic,7,,,,,,,,,,,,80,Bulbous geophyte,C3,,,,56,insect,,,,,,,,,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,,3.41,,,,,,,,,,transient,,,,,,,,,,,,,,No,,Not continental,European,infertile,,declining,Neophyt in British Islands,,,,,,,,,Present,,seasonal,periodically high,native,,height > width,<1,self-supporting,,,,,,,,,,,,,,,,,,,,,,,,none,,Temperate,bulbs,patch-forming,,,,non-woody
allium paniculatum,L.,Asparagales,Amaryllidaceae,Allium,paniculatum,https://wcvp.science.kew.org/taxon/528569-1,http://plantsoftheworldonline.org/taxon/528569-1,https://ipni.org/n/528569-1,,Neo-natd,,,,,1.36,,0.475,0.8,,,,,,,,,,,,,,Herb,,geophyte,,SE Europe,1,5,0,0,0,0,0,2,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allium paradoxum,(M.Bieb.) G.Don,Asparagales,Amaryllidaceae,Allium,paradoxum,https://wcvp.science.kew.org/taxon/528578-1,http://plantsoftheworldonline.org/taxon/528578-1,https://ipni.org/n/528578-1,,Neo-natd,AN,Neo-natd,42.73166667,0.049798333,127.89,3215.2,0.325,0.4,6,5,5,7,1,6,5,7,7,0,6,,CR,Herb,,geophyte,,Caucasus,"1, 3",567,27,0,271,8,0,284,9,0,466,26,0,,,,,,26.8,53.6,26264,52528,n,C-ValueDB,16+ff,n,16,"C-ValueDB, Zonneveld, 2019",Allium paradoxum,541,,14,,,,,,,84,168.9,,,,39.69798587,19.51153846,2.461538462,,,84.1,,,,,,0.5,,,,,,,,,,,,,,,,0.552347243,,H,,,,,,,,11414,,,,,,53.19248386,,2833.385909,,,1.824722171,,,,,,,,,,,,49.96,,,,,,,,,,,,,,,,,,,,,19.01601281,95.004,,,,9,,GERMANY,8.20526471,Angiosperms,93,,,,678,9.166666586,158.4192505,-66.81516266,91.60441589,187.8,763,,,,,,0.675087214,,,,,,,,,Asparagales,,,,,,,,,,H,,,,,,,,,16.36607052,174,42,149,220,79,220,79,,,,,Kleyer et al 2008,,,,,,427.3,,,,,,,,,,,,,19.31909943,1877.119995,1.336519957,400.9570007,5.989999771,134.699997,144.8999939,245.6759949,1.074300051,85,155.2819977,9531.833333,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,1587,22.49999952,30.59259269,19.89999962,6.883333209,2.149999986,4.800000017,16.56666644,16.56666644,-2.599999905,592.0930913,2.039557457,,,,,,,,,4,,,0.962499996,1.143,4.116666675,
allium pendulinum,Ten.,Asparagales,Amaryllidaceae,Allium,pendulinum,https://wcvp.science.kew.org/taxon/528600-1,http://plantsoftheworldonline.org/taxon/528600-1,https://ipni.org/n/528600-1,,Neo-natd,AN,Neo-natd,61.98750968,,,1180.706267,0.236666667,0.29,,,,,,,,,,,,,,Herb,,geophyte,,Italy,1,6,0,0,2,0,0,3,0,0,3,0,0,,,,,,18.87,37.75,18496,36992,n,C-ValueDB,,,"14, 18","Zonneveld, 2019",Allium pendulinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allium porrum,L.,Asparagales,Amaryllidaceae,Allium,porrum,https://wcvp.science.kew.org/taxon/528646-1,http://plantsoftheworldonline.org/taxon/528646-1,https://ipni.org/n/528646-1,https://wcvp.science.kew.org/taxon/332079-2,Arch-cultd,AC,Arch-cultd,,,,,,,,,,,,,,,,,,,,Herb,,geophyte,,garden origin,,100,2,0,20,0,0,31,2,0,78,0,0,,,,,,29.3,58.6,28714,57428,n,C-ValueDB,32,n,32,C-ValueDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allium roseum,L.,Asparagales,Amaryllidaceae,Allium,roseum,https://wcvp.science.kew.org/taxon/528746-1,http://plantsoftheworldonline.org/taxon/528746-1,https://ipni.org/n/528746-1,,Neo-natd,AN,Neo-natd,,,1.762,7042.5,0.475,0.75,7,4,6,5,0,7,4,6,5,0,,,,Herb,,geophyte,Mediterranean,Mediterranean,"1, 2, 3",295,10,7,126,0,6,132,0,3,231,10,6,,,,,,10.2,20.4,9996,19992,n,C-ValueDB,,,16-40,"C-ValueDB, Zonneveld, 2019",Allium roseum,,,,,,,878,,,,,,does not kill insects,,,16,,,Detaching ramets on inflorescence,,,,,,,,7,4,0,5,6,,,,,,,,,,,,,,,,,,,,,,,,,4.900000095,16.10000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,13,autotrophic,,,,,,,,,,,,,75,Bulbous geophyte,C3,,,,,,,,,,,,,,,,,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not continental,European,,,increasing,Archeophyt in British Islands,,,,,,,,,,,,,naturalised,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,Mediterranean,bulbs,patch-forming,,,,
allium sativum,L.,Asparagales,Amaryllidaceae,Allium,sativum,https://wcvp.science.kew.org/taxon/528796-1,http://plantsoftheworldonline.org/taxon/528796-1,https://ipni.org/n/528796-1,,Arch-cultd,AN,Arch-cultd,,,,,0.375,0.55,,,,,,,,,,,,,,Herb,,geophyte,,unknown origin,,38,9,0,6,2,0,7,1,0,34,8,0,,,,,,15.58,31.15,15234.05,30468.09,n,marda et al. 2019,16,n,16,"C-ValueDB, marda et al. 2019",Allium sativum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
